# STATION: WBB
# STATION NAME: U of U William Browning Building
# LATITUDE: 40.76623
# LONGITUDE: -111.84755
# ELEVATION [ft]: 4806
# STATE: UT
Station_ID,Date_Time,air_temp_set_1
,,Fahrenheit
WBB,2018-10-21T18:13:00Z,67.75
WBB,2018-10-21T18:14:00Z,67.23
WBB,2018-10-21T18:15:00Z,66.56
WBB,2018-10-21T18:16:00Z,66.4
WBB,2018-10-21T18:17:00Z,66.56
WBB,2018-10-21T18:18:00Z,67.01
WBB,2018-10-21T18:19:00Z,67.53
WBB,2018-10-21T18:20:00Z,67.73
WBB,2018-10-21T18:21:00Z,68.31
WBB,2018-10-21T18:22:00Z,68.94
WBB,2018-10-21T18:23:00Z,68.58
WBB,2018-10-21T18:24:00Z,68.2
WBB,2018-10-21T18:25:00Z,67.42
WBB,2018-10-21T18:26:00Z,66.97
WBB,2018-10-21T18:27:00Z,66.96
WBB,2018-10-21T18:28:00Z,67.33
WBB,2018-10-21T18:29:00Z,67.48
WBB,2018-10-21T18:30:00Z,67.8
WBB,2018-10-21T18:31:00Z,68.13
WBB,2018-10-21T18:32:00Z,68.36
WBB,2018-10-21T18:33:00Z,68.13
WBB,2018-10-21T18:34:00Z,67.17
WBB,2018-10-21T18:35:00Z,67.06
WBB,2018-10-21T18:36:00Z,66.51
WBB,2018-10-21T18:37:00Z,66.24
WBB,2018-10-21T18:38:00Z,66.74
WBB,2018-10-21T18:39:00Z,66.88
WBB,2018-10-21T18:40:00Z,66.79
WBB,2018-10-21T18:41:00Z,66.69
WBB,2018-10-21T18:42:00Z,66.47
WBB,2018-10-21T18:43:00Z,66.34
WBB,2018-10-21T18:44:00Z,66.61
WBB,2018-10-21T18:45:00Z,66.6
WBB,2018-10-21T18:46:00Z,66.7
WBB,2018-10-21T18:47:00Z,67.3
WBB,2018-10-21T18:48:00Z,67.73
WBB,2018-10-21T18:49:00Z,68.02
WBB,2018-10-21T18:50:00Z,68.4
WBB,2018-10-21T18:51:00Z,68.41
WBB,2018-10-21T18:52:00Z,68.86
WBB,2018-10-21T18:53:00Z,69.3
WBB,2018-10-21T18:54:00Z,69.66
WBB,2018-10-21T18:55:00Z,69.35
WBB,2018-10-21T18:56:00Z,69.1
WBB,2018-10-21T18:57:00Z,69.17
WBB,2018-10-21T18:58:00Z,69.12
WBB,2018-10-21T18:59:00Z,68.92
WBB,2018-10-21T19:00:00Z,68.97
WBB,2018-10-21T19:01:00Z,68.9
WBB,2018-10-21T19:02:00Z,68.79
WBB,2018-10-21T19:03:00Z,68.99
WBB,2018-10-21T19:04:00Z,69.33
WBB,2018-10-21T19:05:00Z,69.58
WBB,2018-10-21T19:06:00Z,69.49
WBB,2018-10-21T19:07:00Z,69.6
WBB,2018-10-21T19:08:00Z,69.91
WBB,2018-10-21T19:09:00Z,70.38
WBB,2018-10-21T19:10:00Z,70.77
WBB,2018-10-21T19:11:00Z,71.06
WBB,2018-10-21T19:12:00Z,70.75
WBB,2018-10-21T19:13:00Z,70.61
WBB,2018-10-21T19:14:00Z,70.95
WBB,2018-10-21T19:15:00Z,71.35
WBB,2018-10-21T19:16:00Z,71.35
WBB,2018-10-21T19:17:00Z,70.59
WBB,2018-10-21T19:18:00Z,70.3
WBB,2018-10-21T19:19:00Z,70.61
WBB,2018-10-21T19:20:00Z,71.19
WBB,2018-10-21T19:21:00Z,71.8
WBB,2018-10-21T19:22:00Z,72.25
WBB,2018-10-21T19:23:00Z,72.72
WBB,2018-10-21T19:24:00Z,72.86
WBB,2018-10-21T19:25:00Z,72.59
WBB,2018-10-21T19:26:00Z,71.87
WBB,2018-10-21T19:27:00Z,71.6
WBB,2018-10-21T19:28:00Z,71.67
WBB,2018-10-21T19:29:00Z,71.19
WBB,2018-10-21T19:30:00Z,71.11
WBB,2018-10-21T19:31:00Z,71.1
WBB,2018-10-21T19:32:00Z,71.06
WBB,2018-10-21T19:33:00Z,71.38
WBB,2018-10-21T19:34:00Z,71.53
WBB,2018-10-21T19:35:00Z,71.55
WBB,2018-10-21T19:36:00Z,71.49
WBB,2018-10-21T19:37:00Z,70.84
WBB,2018-10-21T19:38:00Z,70.39
WBB,2018-10-21T19:39:00Z,70.09
WBB,2018-10-21T19:40:00Z,69.8
WBB,2018-10-21T19:41:00Z,69.53
WBB,2018-10-21T19:42:00Z,69.01
WBB,2018-10-21T19:43:00Z,68.81
WBB,2018-10-21T19:44:00Z,68.79
WBB,2018-10-21T19:45:00Z,68.61
WBB,2018-10-21T19:46:00Z,68.61
WBB,2018-10-21T19:47:00Z,68.76
WBB,2018-10-21T19:48:00Z,68.94
WBB,2018-10-21T19:49:00Z,68.95
WBB,2018-10-21T19:50:00Z,68.81
WBB,2018-10-21T19:51:00Z,68.94
WBB,2018-10-21T19:52:00Z,68.94
WBB,2018-10-21T19:53:00Z,69.06
WBB,2018-10-21T19:54:00Z,69.06
WBB,2018-10-21T19:55:00Z,68.77
WBB,2018-10-21T19:56:00Z,69.04
WBB,2018-10-21T19:57:00Z,69.62
WBB,2018-10-21T19:58:00Z,70.29
WBB,2018-10-21T19:59:00Z,70.2
WBB,2018-10-21T20:00:00Z,70.16
WBB,2018-10-21T20:01:00Z,69.94
WBB,2018-10-21T20:02:00Z,70.0
WBB,2018-10-21T20:03:00Z,70.11
WBB,2018-10-21T20:04:00Z,70.18
WBB,2018-10-21T20:05:00Z,69.94
WBB,2018-10-21T20:06:00Z,69.76
WBB,2018-10-21T20:07:00Z,70.16
WBB,2018-10-21T20:08:00Z,70.52
WBB,2018-10-21T20:09:00Z,70.48
WBB,2018-10-21T20:10:00Z,70.5
WBB,2018-10-21T20:11:00Z,70.23
WBB,2018-10-21T20:12:00Z,70.12
WBB,2018-10-21T20:13:00Z,70.29
WBB,2018-10-21T20:14:00Z,70.63
WBB,2018-10-21T20:15:00Z,70.81
WBB,2018-10-21T20:16:00Z,70.77
WBB,2018-10-21T20:17:00Z,70.84
WBB,2018-10-21T20:18:00Z,71.11
WBB,2018-10-21T20:19:00Z,71.65
WBB,2018-10-21T20:20:00Z,72.1
WBB,2018-10-21T20:21:00Z,72.57
WBB,2018-10-21T20:22:00Z,73.04
WBB,2018-10-21T20:23:00Z,73.2
WBB,2018-10-21T20:24:00Z,72.93
WBB,2018-10-21T20:25:00Z,72.97
WBB,2018-10-21T20:26:00Z,73.11
WBB,2018-10-21T20:27:00Z,73.6
WBB,2018-10-21T20:28:00Z,74.01
WBB,2018-10-21T20:29:00Z,73.96
WBB,2018-10-21T20:30:00Z,73.74
WBB,2018-10-21T20:31:00Z,73.81
WBB,2018-10-21T20:32:00Z,73.53
WBB,2018-10-21T20:33:00Z,72.73
WBB,2018-10-21T20:34:00Z,72.03
WBB,2018-10-21T20:35:00Z,71.82
WBB,2018-10-21T20:36:00Z,71.85
WBB,2018-10-21T20:37:00Z,72.09
WBB,2018-10-21T20:38:00Z,72.0
WBB,2018-10-21T20:39:00Z,71.98
WBB,2018-10-21T20:40:00Z,72.07
WBB,2018-10-21T20:41:00Z,72.05
WBB,2018-10-21T20:42:00Z,72.21
WBB,2018-10-21T20:43:00Z,72.43
WBB,2018-10-21T20:44:00Z,71.73
WBB,2018-10-21T20:45:00Z,71.01
WBB,2018-10-21T20:46:00Z,70.54
WBB,2018-10-21T20:47:00Z,70.59
WBB,2018-10-21T20:48:00Z,71.04
WBB,2018-10-21T20:49:00Z,71.1
WBB,2018-10-21T20:50:00Z,70.77
WBB,2018-10-21T20:51:00Z,70.59
WBB,2018-10-21T20:52:00Z,70.48
WBB,2018-10-21T20:53:00Z,70.52
WBB,2018-10-21T20:54:00Z,70.21
WBB,2018-10-21T20:55:00Z,69.78
WBB,2018-10-21T20:56:00Z,69.85
WBB,2018-10-21T20:57:00Z,69.91
WBB,2018-10-21T20:58:00Z,70.36
WBB,2018-10-21T20:59:00Z,70.97
WBB,2018-10-21T21:00:00Z,71.11
WBB,2018-10-21T21:01:00Z,70.56
WBB,2018-10-21T21:02:00Z,69.71
WBB,2018-10-21T21:03:00Z,69.39
WBB,2018-10-21T21:04:00Z,69.06
WBB,2018-10-21T21:05:00Z,68.76
WBB,2018-10-21T21:06:00Z,68.58
WBB,2018-10-21T21:07:00Z,68.47
WBB,2018-10-21T21:08:00Z,68.36
WBB,2018-10-21T21:09:00Z,68.45
WBB,2018-10-21T21:10:00Z,68.32
WBB,2018-10-21T21:11:00Z,68.22
WBB,2018-10-21T21:12:00Z,68.2
WBB,2018-10-21T21:13:00Z,68.2
WBB,2018-10-21T21:14:00Z,68.41
WBB,2018-10-21T21:15:00Z,68.61
WBB,2018-10-21T21:16:00Z,68.45
WBB,2018-10-21T21:17:00Z,68.22
WBB,2018-10-21T21:18:00Z,68.29
WBB,2018-10-21T21:19:00Z,68.36
WBB,2018-10-21T21:20:00Z,68.56
WBB,2018-10-21T21:21:00Z,68.61
WBB,2018-10-21T21:22:00Z,68.86
WBB,2018-10-21T21:23:00Z,69.37
WBB,2018-10-21T21:24:00Z,69.64
WBB,2018-10-21T21:25:00Z,69.62
WBB,2018-10-21T21:26:00Z,69.51
WBB,2018-10-21T21:27:00Z,69.82
WBB,2018-10-21T21:28:00Z,70.57
WBB,2018-10-21T21:29:00Z,70.81
WBB,2018-10-21T21:30:00Z,70.7
WBB,2018-10-21T21:31:00Z,71.13
WBB,2018-10-21T21:32:00Z,71.53
WBB,2018-10-21T21:33:00Z,71.67
WBB,2018-10-21T21:34:00Z,71.87
WBB,2018-10-21T21:35:00Z,71.46
WBB,2018-10-21T21:36:00Z,71.1
WBB,2018-10-21T21:37:00Z,70.97
WBB,2018-10-21T21:38:00Z,71.06
WBB,2018-10-21T21:39:00Z,70.88
WBB,2018-10-21T21:40:00Z,71.35
WBB,2018-10-21T21:41:00Z,71.67
WBB,2018-10-21T21:42:00Z,71.65
WBB,2018-10-21T21:43:00Z,71.76
WBB,2018-10-21T21:44:00Z,71.71
WBB,2018-10-21T21:45:00Z,71.33
WBB,2018-10-21T21:46:00Z,71.1
WBB,2018-10-21T21:47:00Z,70.61
WBB,2018-10-21T21:48:00Z,70.45
WBB,2018-10-21T21:49:00Z,70.21
WBB,2018-10-21T21:50:00Z,70.16
WBB,2018-10-21T21:51:00Z,69.91
WBB,2018-10-21T21:52:00Z,69.85
WBB,2018-10-21T21:53:00Z,69.57
WBB,2018-10-21T21:54:00Z,69.24
WBB,2018-10-21T21:55:00Z,69.06
WBB,2018-10-21T21:56:00Z,69.08
WBB,2018-10-21T21:57:00Z,69.04
WBB,2018-10-21T21:58:00Z,69.26
WBB,2018-10-21T21:59:00Z,69.26
WBB,2018-10-21T22:00:00Z,69.39
WBB,2018-10-21T22:01:00Z,69.48
WBB,2018-10-21T22:02:00Z,69.17
WBB,2018-10-21T22:03:00Z,68.94
WBB,2018-10-21T22:04:00Z,68.7
WBB,2018-10-21T22:05:00Z,68.52
WBB,2018-10-21T22:06:00Z,68.38
WBB,2018-10-21T22:07:00Z,68.22
WBB,2018-10-21T22:08:00Z,68.32
WBB,2018-10-21T22:09:00Z,68.29
WBB,2018-10-21T22:10:00Z,68.18
WBB,2018-10-21T22:11:00Z,68.09
WBB,2018-10-21T22:12:00Z,68.05
WBB,2018-10-21T22:13:00Z,68.02
WBB,2018-10-21T22:14:00Z,68.07
WBB,2018-10-21T22:15:00Z,68.0
WBB,2018-10-21T22:16:00Z,67.84
WBB,2018-10-21T22:17:00Z,67.77
WBB,2018-10-21T22:18:00Z,67.69
WBB,2018-10-21T22:19:00Z,67.5
WBB,2018-10-21T22:20:00Z,67.46
WBB,2018-10-21T22:21:00Z,67.37
WBB,2018-10-21T22:22:00Z,67.3
WBB,2018-10-21T22:23:00Z,67.28
WBB,2018-10-21T22:24:00Z,67.3
WBB,2018-10-21T22:25:00Z,67.33
WBB,2018-10-21T22:26:00Z,67.32
WBB,2018-10-21T22:27:00Z,67.28
WBB,2018-10-21T22:28:00Z,67.23
WBB,2018-10-21T22:29:00Z,67.12
WBB,2018-10-21T22:30:00Z,66.94
WBB,2018-10-21T22:31:00Z,66.87
WBB,2018-10-21T22:32:00Z,66.9
WBB,2018-10-21T22:33:00Z,66.87
WBB,2018-10-21T22:34:00Z,66.87
WBB,2018-10-21T22:35:00Z,66.78
WBB,2018-10-21T22:36:00Z,66.79
WBB,2018-10-21T22:37:00Z,66.74
WBB,2018-10-21T22:38:00Z,66.85
WBB,2018-10-21T22:39:00Z,66.97
WBB,2018-10-21T22:40:00Z,67.23
WBB,2018-10-21T22:41:00Z,67.55
WBB,2018-10-21T22:42:00Z,67.84
WBB,2018-10-21T22:43:00Z,67.8
WBB,2018-10-21T22:44:00Z,67.53
WBB,2018-10-21T22:45:00Z,67.28
WBB,2018-10-21T22:46:00Z,67.1
WBB,2018-10-21T22:47:00Z,67.08
WBB,2018-10-21T22:48:00Z,66.96
WBB,2018-10-21T22:49:00Z,67.08
WBB,2018-10-21T22:50:00Z,67.26
WBB,2018-10-21T22:51:00Z,67.17
WBB,2018-10-21T22:52:00Z,67.08
WBB,2018-10-21T22:53:00Z,66.78
WBB,2018-10-21T22:54:00Z,66.6
WBB,2018-10-21T22:55:00Z,66.47
WBB,2018-10-21T22:56:00Z,66.43
WBB,2018-10-21T22:57:00Z,66.33
WBB,2018-10-21T22:58:00Z,66.24
WBB,2018-10-21T22:59:00Z,66.06
WBB,2018-10-21T23:00:00Z,65.8
WBB,2018-10-21T23:01:00Z,65.55
WBB,2018-10-21T23:02:00Z,65.28
WBB,2018-10-21T23:03:00Z,65.03
WBB,2018-10-21T23:04:00Z,64.85
WBB,2018-10-21T23:05:00Z,64.81
WBB,2018-10-21T23:06:00Z,64.85
WBB,2018-10-21T23:07:00Z,64.8
WBB,2018-10-21T23:08:00Z,64.74
WBB,2018-10-21T23:09:00Z,64.78
WBB,2018-10-21T23:10:00Z,64.9
WBB,2018-10-21T23:11:00Z,65.08
WBB,2018-10-21T23:12:00Z,65.17
WBB,2018-10-21T23:13:00Z,64.87
WBB,2018-10-21T23:14:00Z,64.45
WBB,2018-10-21T23:15:00Z,64.04
WBB,2018-10-21T23:16:00Z,63.77
WBB,2018-10-21T23:17:00Z,63.61
WBB,2018-10-21T23:18:00Z,63.57
WBB,2018-10-21T23:19:00Z,63.48
WBB,2018-10-21T23:20:00Z,63.41
WBB,2018-10-21T23:21:00Z,63.41
WBB,2018-10-21T23:22:00Z,63.34
WBB,2018-10-21T23:23:00Z,63.37
WBB,2018-10-21T23:24:00Z,63.45
WBB,2018-10-21T23:25:00Z,63.46
WBB,2018-10-21T23:26:00Z,63.55
WBB,2018-10-21T23:27:00Z,63.64
WBB,2018-10-21T23:28:00Z,63.63
WBB,2018-10-21T23:29:00Z,63.36
WBB,2018-10-21T23:30:00Z,63.21
WBB,2018-10-21T23:31:00Z,63.1
WBB,2018-10-21T23:32:00Z,63.1
WBB,2018-10-21T23:33:00Z,63.1
WBB,2018-10-21T23:34:00Z,63.18
WBB,2018-10-21T23:35:00Z,63.19
WBB,2018-10-21T23:36:00Z,63.18
WBB,2018-10-21T23:37:00Z,63.14
WBB,2018-10-21T23:38:00Z,63.16
WBB,2018-10-21T23:39:00Z,63.21
WBB,2018-10-21T23:40:00Z,63.25
WBB,2018-10-21T23:41:00Z,63.23
WBB,2018-10-21T23:42:00Z,63.21
WBB,2018-10-21T23:43:00Z,63.23
WBB,2018-10-21T23:44:00Z,63.27
WBB,2018-10-21T23:45:00Z,63.34
WBB,2018-10-21T23:46:00Z,63.32
WBB,2018-10-21T23:47:00Z,63.25
WBB,2018-10-21T23:48:00Z,63.21
WBB,2018-10-21T23:49:00Z,63.25
WBB,2018-10-21T23:50:00Z,63.3
WBB,2018-10-21T23:51:00Z,63.36
WBB,2018-10-21T23:52:00Z,63.37
WBB,2018-10-21T23:53:00Z,63.39
WBB,2018-10-21T23:54:00Z,63.43
WBB,2018-10-21T23:55:00Z,63.46
WBB,2018-10-21T23:56:00Z,63.5
WBB,2018-10-21T23:57:00Z,63.52
WBB,2018-10-21T23:58:00Z,63.57
WBB,2018-10-21T23:59:00Z,63.59
WBB,2018-10-22T00:00:00Z,63.61
WBB,2018-10-22T00:01:00Z,63.61
WBB,2018-10-22T00:02:00Z,63.64
WBB,2018-10-22T00:03:00Z,63.64
WBB,2018-10-22T00:04:00Z,63.66
WBB,2018-10-22T00:05:00Z,63.59
WBB,2018-10-22T00:06:00Z,63.48
WBB,2018-10-22T00:07:00Z,63.43
WBB,2018-10-22T00:08:00Z,63.36
WBB,2018-10-22T00:09:00Z,63.27
WBB,2018-10-22T00:10:00Z,63.21
WBB,2018-10-22T00:11:00Z,63.14
WBB,2018-10-22T00:12:00Z,63.07
WBB,2018-10-22T00:13:00Z,63.01
WBB,2018-10-22T00:14:00Z,63.0
WBB,2018-10-22T00:15:00Z,62.98
WBB,2018-10-22T00:16:00Z,62.92
WBB,2018-10-22T00:17:00Z,62.94
WBB,2018-10-22T00:18:00Z,62.89
WBB,2018-10-22T00:19:00Z,62.87
WBB,2018-10-22T00:20:00Z,62.92
WBB,2018-10-22T00:21:00Z,63.01
WBB,2018-10-22T00:22:00Z,63.09
WBB,2018-10-22T00:23:00Z,63.1
WBB,2018-10-22T00:24:00Z,63.14
WBB,2018-10-22T00:25:00Z,63.07
WBB,2018-10-22T00:26:00Z,63.05
WBB,2018-10-22T00:27:00Z,63.05
WBB,2018-10-22T00:28:00Z,63.01
WBB,2018-10-22T00:29:00Z,62.98
WBB,2018-10-22T00:30:00Z,62.92
WBB,2018-10-22T00:31:00Z,62.87
WBB,2018-10-22T00:32:00Z,62.78
WBB,2018-10-22T00:33:00Z,62.69
WBB,2018-10-22T00:34:00Z,62.55
WBB,2018-10-22T00:35:00Z,62.44
WBB,2018-10-22T00:36:00Z,62.31
WBB,2018-10-22T00:37:00Z,62.17
WBB,2018-10-22T00:38:00Z,62.06
WBB,2018-10-22T00:39:00Z,61.99
WBB,2018-10-22T00:40:00Z,61.95
WBB,2018-10-22T00:41:00Z,61.9
WBB,2018-10-22T00:42:00Z,61.81
WBB,2018-10-22T00:43:00Z,61.77
WBB,2018-10-22T00:44:00Z,61.79
WBB,2018-10-22T00:45:00Z,61.88
WBB,2018-10-22T00:46:00Z,61.95
WBB,2018-10-22T00:47:00Z,61.97
WBB,2018-10-22T00:48:00Z,61.93
WBB,2018-10-22T00:49:00Z,61.86
WBB,2018-10-22T00:50:00Z,61.86
WBB,2018-10-22T00:51:00Z,61.92
WBB,2018-10-22T00:52:00Z,61.9
WBB,2018-10-22T00:53:00Z,61.88
WBB,2018-10-22T00:54:00Z,61.81
WBB,2018-10-22T00:55:00Z,61.68
WBB,2018-10-22T00:56:00Z,61.59
WBB,2018-10-22T00:57:00Z,61.54
WBB,2018-10-22T00:58:00Z,61.45
WBB,2018-10-22T00:59:00Z,61.38
WBB,2018-10-22T01:00:00Z,61.34
WBB,2018-10-22T01:01:00Z,61.34
WBB,2018-10-22T01:02:00Z,61.25
WBB,2018-10-22T01:03:00Z,61.23
WBB,2018-10-22T01:04:00Z,61.16
WBB,2018-10-22T01:05:00Z,61.2
WBB,2018-10-22T01:06:00Z,61.2
WBB,2018-10-22T01:07:00Z,61.29
WBB,2018-10-22T01:08:00Z,61.3
WBB,2018-10-22T01:09:00Z,61.2
WBB,2018-10-22T01:10:00Z,61.12
WBB,2018-10-22T01:11:00Z,61.14
WBB,2018-10-22T01:12:00Z,61.18
WBB,2018-10-22T01:13:00Z,61.16
WBB,2018-10-22T01:14:00Z,61.11
WBB,2018-10-22T01:15:00Z,61.05
WBB,2018-10-22T01:16:00Z,61.0
WBB,2018-10-22T01:17:00Z,60.93
WBB,2018-10-22T01:18:00Z,60.87
WBB,2018-10-22T01:19:00Z,60.91
WBB,2018-10-22T01:20:00Z,60.98
WBB,2018-10-22T01:21:00Z,60.98
WBB,2018-10-22T01:22:00Z,60.96
WBB,2018-10-22T01:23:00Z,60.91
WBB,2018-10-22T01:24:00Z,60.98
WBB,2018-10-22T01:25:00Z,61.12
WBB,2018-10-22T01:26:00Z,61.21
WBB,2018-10-22T01:27:00Z,61.3
WBB,2018-10-22T01:28:00Z,61.36
WBB,2018-10-22T01:29:00Z,61.38
WBB,2018-10-22T01:30:00Z,61.32
WBB,2018-10-22T01:31:00Z,61.34
WBB,2018-10-22T01:32:00Z,61.36
WBB,2018-10-22T01:33:00Z,61.38
WBB,2018-10-22T01:34:00Z,61.38
WBB,2018-10-22T01:35:00Z,61.39
WBB,2018-10-22T01:36:00Z,61.39
WBB,2018-10-22T01:37:00Z,61.43
WBB,2018-10-22T01:38:00Z,61.47
WBB,2018-10-22T01:39:00Z,61.5
WBB,2018-10-22T01:40:00Z,61.5
WBB,2018-10-22T01:41:00Z,61.52
WBB,2018-10-22T01:42:00Z,61.59
WBB,2018-10-22T01:43:00Z,61.59
WBB,2018-10-22T01:44:00Z,61.63
WBB,2018-10-22T01:45:00Z,61.65
WBB,2018-10-22T01:46:00Z,61.65
WBB,2018-10-22T01:47:00Z,61.68
WBB,2018-10-22T01:48:00Z,61.63
WBB,2018-10-22T01:49:00Z,61.61
WBB,2018-10-22T01:50:00Z,61.61
WBB,2018-10-22T01:51:00Z,61.61
WBB,2018-10-22T01:52:00Z,61.59
WBB,2018-10-22T01:53:00Z,61.61
WBB,2018-10-22T01:54:00Z,61.57
WBB,2018-10-22T01:55:00Z,61.57
WBB,2018-10-22T01:56:00Z,61.65
WBB,2018-10-22T01:57:00Z,61.7
WBB,2018-10-22T01:58:00Z,61.66
WBB,2018-10-22T01:59:00Z,61.59
WBB,2018-10-22T02:00:00Z,61.59
